cluster_id,cluster_probability,title,group,voted_up,playtime_at_review_hours,detected_language,analysis_text
18,1.0,Finding Paradise,positioning,True,6.9,en,"Another good story. It reminds us that we are always our own best friend, and the one who supports ourselves."
18,1.0,Finding Paradise,positioning,True,5.116666666666666,en,Really nice cute story. Amazing ending and really good song writing.
18,1.0,Impostor Factory,positioning,True,4.5,en,"Magnificent! You never miss. Amazing writing, amazing delivery. Great art and music. Just marvelous."
18,1.0,Impostor Factory,positioning,True,3.783333333333333,en,Good story building with some some suspense. enjoyable.
18,1.0,To the Moon,positioning,False,4.15,en,couldn't really connect w the story
19,1.0,In Stars And Time,core,True,55.95,en,A real indie gem and an emotional rollercoaster. Super impressed with all the little details and foreshadowing... this thing has layers!!! The true ending left me utterly devastated.
19,1.0,In Stars And Time,core,True,32.38333333333333,en,"Perfect ending, I have no words, just brilliant."
19,1.0,OneShot,positioning,True,8.833333333333334,en,"pretty good story + the main dude you play as likes pancakes and i like pancakes too which is good. Very memorable ending and the true ending was the cherry on top for me, 10/10"
19,1.0,OneShot,positioning,True,3.2666666666666666,en,"Haven't even finished the game, but I definitely know that the ending's about to be amazing."
19,1.0,Small Saga,core,False,6.866666666666666,en,"Game starts strong but then goes off on an internet fueled tangent; which I'd be more tolerant of if the story still followed through with the opening premise, but it doesn't. [spoiler]You kill no humans in this game. What a disappointment.[/spoiler]"
19,1.0,Ikenfell,core,True,15.616666666666667,en,"Final Update : Worse then I could have imagined. No pay off for the end. Final boss is a ""out of no where"" but also not really and it's a big let down. They gloss over any actual impact the end could have had for a non-offensive ending. If everyone in this world is gay, how do they keep the population? Come on guys, you want inclusion but you didn't actually have inclusion. That aside, the game-play is good and the only thing that carries the game. Seeing Ze and Zir is just so out of place. My theory was not correct but would have been a much better and dramatic ending, you know actual writing! Why is the last boss easier then the 2nd to last boss? The ""lost sister"" has no pay off and she doesn't deserve the happy ending she got because there was only a few scenes showing her that were there to make you think something else. I did call/predict the one twist that came true at the very very end after the credits. (Like I said predictable but also not predictable but in a very bad way) Oh and the end credits song... wow what a pile of ♥♥♥♥♥. Why did only a few of the characters get lyrics in their ""theme song""... I could go on for paragraphs but I'll stop, it's not worth my time. I never give scores but for this I have to. Story 1/10 Game-play 9/10. Update 2 : Yet it still manages to be worse. I thought it was very predictable before and it just keeps NOT surprising me because I can tell what's going to happen. Also just about every other character is just so badly written and cookie cutter forced to be ""non-conforming"" it's laughable. I mean if you want to do inclusion at least TRY and be good about it. The game-play is the ONLY reason I'm still playing. Update : Oh god the writing got worse! At least the combat is fun. Mixed so far. Most of the characters are annoying and VERY cookie cutter stereotypes. Also why is it that everyone in the game has to be LGBT? Look, I'm an ally and all but come on, not everyone is ""gender fluid"". You want inclusion, I get that, that's great. However that also means you need some other types in there too. You go all in like that and it just feels forced. Also why are kids/very young teens constantly saying someone else is cute or hot? Needless to say the writing is pretty rough. Gameplay is ok so far. Some annoying enemies."
19,1.0,Long Gone Days,core,True,13.933333333333334,en,"First played this ages ago and I'm so happy it's been completed, great ending, I love Lynn"
19,1.0,Ikenfell,core,True,9.933333333333334,en,"Very fun game, challenging in parts which felt good, good story and characters, a lil irritated at the epilogue as I would have prefer to have some decision over the ending in regards to who and if anyone I ended up staying with (gilda > pretrissia) but ye good writing."
19,1.0,Finding Paradise,positioning,True,12.333333333333334,en,"The story was incredible, and so was the ending twist. I was going to still leave a recommended review before that, but I wasn't as moved, but knowing what I know about the ending made my heart shatter into a million pieces and it BROKE me. Another absolutely beautiful piece of work from these people. Highly recommend."
19,1.0,Finding Paradise,positioning,True,1.0833333333333333,en,I remember this warming my heart and making me cry. I only wish I left a review sooner so that the story was fresh in my mind but 100% recommend. I love the main characters too.
19,1.0,To the Moon,positioning,True,4.65,en,"""The ending isn't any more important than any of the moments leading to it."" Such a wonderful experience to have on a afternoon, everyone should give this game a try!"
19,1.0,To the Moon,positioning,True,5.533333333333333,en,"This game punched me in the gut. Felt the story was dragging on at first and was starting to get annoyed. Then, one scene... everything clicked, and the waterworks never stopped till the end. This game is purely for the story not the gameplay fyi. Heartfelt, wholesome and beautiful."
19,1.0,To the Moon,positioning,False,3.1166666666666667,en,It was a solid play. Gave it a shot after seeing the overwhelming positive reviews. I'd be lying if I said that the endinghad me in tears but I could also see how some people could feel that way. + narrative music characters - weak ending to some (me)
19,1.0,Finding Paradise,positioning,False,3.816666666666667,en,"Not what I expected. Sad ending. Sad story. All in someone elses head. Honestly, without spoiling anything, borderline not even a game."
20,1.0,ELDEN RING,benchmark,True,1313.6833333333334,en,The worst perfect game I've ever played.
20,1.0,ELDEN RING,benchmark,True,170.56666666666666,en,Could be the greatest game of all time
20,1.0,OneShot,positioning,True,10.7,en,10/10 one of the best games ever made. Once in a lifetime experience. Best monet ever spent
20,1.0,OneShot,positioning,True,6.666666666666667,en,One of the best games I've ever played
20,1.0,Baldur's Gate 3,benchmark,True,120.11666666666666,en,One of the best games ngl
20,1.0,In Stars And Time,core,True,22.066666666666666,en,"One of the best games I've ever played, ""nya""~"
20,1.0,In Stars And Time,core,True,15.4,en,One of the greatest games I've ever played
20,1.0,Baldur's Gate 3,benchmark,True,295.5,en,"one of the greatest games of all time, no exaggeration."
20,1.0,Impostor Factory,positioning,True,3.0,en,Massive W. Best game in the series in my opinion.
20,1.0,Impostor Factory,positioning,True,3.466666666666667,en,"genuinely one of the best games I've ever played 100%, I'm going to be thinking about this one FOREVER."
20,1.0,Finding Paradise,positioning,True,35.03333333333333,en,One of my favorite games of all time from one of my favorite game series of all time.
20,1.0,To the Moon,positioning,True,5.316666666666666,en,Best game ever made by humanity
20,0.6668892019508018,Ikenfell,core,False,38.43333333333333,en,bro wut is this game
20,0.6089681299701403,ELDEN RING,benchmark,False,9.45,en,this game is genuine slop
20,0.6027705780799298,ELDEN RING,benchmark,False,2.6666666666666665,en,Not my type of game but hopefully someday
21,1.0,ELDEN RING,benchmark,True,176.95,en,I had the most fun and despair times of my life.
21,1.0,ELDEN RING,benchmark,True,892.25,en,"If you ever find yourself in a dying relationship or just sad in general, this game is a perfect distraction from those feelings"
21,1.0,Baldur's Gate 3,benchmark,True,266.0,en,"When I see how much I spent on the game I want to cry, but also I don't regret it"
21,1.0,Meg's Monster,core,True,6.533333333333333,en,you will cry. it's too good
21,1.0,Meg's Monster,core,True,8.1,en,"This game is a gem. It's more akin to a VN with some RPG elements, but the story is why I played it. The premise caught my eye, the music heightened the emotions and the story broke the dam behind which my tears lie. I will now and alwats hold this game close to my heart, and I hope you give it a shot too."
21,1.0,Baldur's Gate 3,benchmark,True,183.55,en,I hope this doesn't awaken anything in me...
21,1.0,Impostor Factory,positioning,True,3.85,en,"Amazing game, had me crying."
21,1.0,Impostor Factory,positioning,True,4.15,en,"Please give me my tears back, they are precious to me."
21,1.0,Finding Paradise,positioning,True,5.166666666666667,en,"no fair, who's gonna pay me back for the tears I dropped..."
21,1.0,Finding Paradise,positioning,True,3.3666666666666667,en,"I didn't cry, my room was just very dusty... I swear!"
21,1.0,In Stars And Time,core,True,131.56666666666666,en,the most ive cried at a game ever i think its pretty good
21,1.0,In Stars And Time,core,True,24.083333333333332,en,"ts so fire, i genuinely cried"
21,1.0,OneShot,positioning,False,5.616666666666666,en,made me cry too hard
21,1.0,To the Moon,positioning,False,5.15,en,"What a monumental waste of time. I am in utter disbelief this has such a high rating. It's raining outside in NZ, and instead of hiking, I wanted to play a cozy game with easy gameplay and a nice story, and I got this hallmark movie. I'm upset I just spent 5 hours playing this game that shows every bit of its age. The dialogue is cringe, there is no nuance to the story or the characters and the benign gameplay disrupted the muted emotional story beats anyways. I witnessed a better love story this afternoon when a stray cat came in to the apartment and my gf tried to kidnap it. This was less like a visual novel and more like a ♥♥♥♥♥♥ telanovela. The score was alright, albeit unimpressively inspired by actually good JRPG scores. Go watch Eternal Sunshine of a Spotless Mind instead, it will only take half the time and you'll have a better experience and an actually good soundtrack."
21,0.9424828856143979,Small Saga,core,False,4.1,en,"got to the tower invasion, the group turned into a bunch of republican hating erotards emediatly turned me off from playing the rest of the game even after the mc getting stabbed in the eye i just couldn't care anymore"
22,1.0,Meg's Monster,core,True,3.966666666666667,en,"10/10 this game is funny, yet sad at the same time that it almost made me tear up, go play it! you can finish it in a day if you just play it casually"
22,1.0,In Stars And Time,core,True,30.683333333333334,en,"This game destroyed me. I will never recover from this. 10/10, best game ever."
22,1.0,In Stars And Time,core,True,38.3,en,this game picked me up and threw me across the room a million times. 10/10
22,1.0,Small Saga,core,True,11.466666666666667,en,Loved everything about this game 10/10
22,1.0,Ikenfell,core,True,11.733333333333333,en,2/10 not enought testosterone jk 10/10 This game deserves way more attention!!!
22,1.0,OneShot,positioning,True,11.766666666666667,en,"A heartbreaking tale with a bittersweet ending, 10/10 would not play again."
22,1.0,Small Saga,core,True,10.3,en,"Damn this was a blast, i really wish i didn't beat it so i could play more, overall amazing game 10/10 would recomend"
22,1.0,ELDEN RING,benchmark,True,274.5,en,"SO GOOD Amazing amazing game, I love dying 1000 times and then feel happy for 10 seconds then back to the next boss and 1000 deaths! 10/10"
22,1.0,Finding Paradise,positioning,True,3.65,en,waited too long to play this because i knew it'd hurt it did 10/10
22,1.0,To the Moon,positioning,True,4.65,en,The best game I’ve ever played in my life. An absolute must play. 10/10.
22,1.0,Finding Paradise,positioning,True,5.716666666666667,en,10/10 - A beautiful game about an old man's life and the decisions he has made.
22,1.0,To the Moon,positioning,True,4.616666666666666,en,this game is beautiful 10/10
23,1.0,Meg's Monster,core,True,11.75,en,"This is the best game I've played in years. The story is top-tier, a tearjerker if you will. The action this game built into the narrative is amazing. There are an insane number of twists and turns (some you see coming, others you don't). There are very few games I feel deeply, hell let alone write a review about, but this one touched me. Go play this, you won't be disappointed."
23,1.0,Meg's Monster,core,True,7.516666666666667,en,"I never do reviews I rarely do but I had to for this one: I just wanted to say, that I adored this game more than I thought i would. The characters are all very loveable and easy to get attached to! If you crave monster and human games kind of like the undertale series then this game is for sure it. I highly recommend it, and you'll cry a lot too, this game will pull your heartstrings."
23,1.0,In Stars And Time,core,True,38.71666666666667,en,"This game has done irreversible damage to my psyche to the degree it has literally reshaped my identity. This game is not difficult, the fights are simple enough, even an RPG hater should like this in my opinion. Ironically giving a review is difficult because so much of the game is spoiler-heavy."
23,1.0,In Stars And Time,core,True,25.05,en,"Apparently I still haven't reviewed this game. Alright. It's good. Like, really good. Play it. Please, I beg of you, just play it."
23,1.0,Small Saga,core,True,12.466666666666667,en,I suck at writing reviews but the game's really good (Shoutout to my friend for buying me the game for my birthday)
23,1.0,Small Saga,core,True,14.616666666666667,en,"I never write reviews before finishing a game, i rarely write reviews at all...but this game, damn, I did not think it would hit that hard. I did not know what to expect but it wasn't this. Do yourself a favour and give it a try, right now."
23,1.0,Baldur's Gate 3,benchmark,True,139.2,en,Anything I could say has already been said. 3 thumbs up
23,1.0,Ikenfell,core,True,32.266666666666666,en,"👍 I don't want to write a review for this game, but I do want to give this game a thumbs up to help the games ratings because I enjoyed my experience with it 👍 Great game. Though definitely could've done with cutting some content. There definitely is unnecessary padding in this game."
23,1.0,Long Gone Days,core,True,228.83333333333334,en,"i never written a review before, i just want to give it a thumbs up because the story line, characters, art, everything is just chef's kiss"
23,1.0,OneShot,positioning,True,10.016666666666667,en,Literally my first Steam review ever. I cannot begin to describe how deeply this game resonated with me. You just have to experience it for yourself.
23,1.0,OneShot,positioning,True,10.533333333333333,en,Dude just stop looking at reviews and please play this game
23,1.0,To the Moon,positioning,False,5.616666666666666,en,"Played the game per recommendation by a lot of friends, encouraged by ""overwhelmingly positive reviews"", but this really is just not for me -- and I'm not even talking about the ""gameplay"". Story was not bad, but I really can't find it in me to recommend this. Touching BGM though."
23,1.0,To the Moon,positioning,False,3.6166666666666667,en,"You guys are such glazers man nah nah nah that was the most lukewarm story I've ever done sat through. One of the top games when I sort my library by steam review score you gremlins need to get real. Just a RPGmaker walking simulator with random barebone ""puzzles"" breaking up the dialogue for the first 2/3rd of the game. The music was pretty good until I heard each track for the 50th time while working my way through the text walls. I couldn't care less about the old dude croaking but admittedly I am a bit invested in the main characters knowing there's 2 sequels. But reviews at 96% come on now come on now breh"
23,1.0,Impostor Factory,positioning,False,1.1666666666666667,en,"maybe it's about me but i'm VERY bored of the game. i'll probably give it another go and update this review after that, but for now, even though it has some interesting stuff going on it doesn't excite me."
24,1.0,Small Saga,core,True,30.083333333333332,en,Cute and fun RPG with an interesting take on the modern world through the eyes of a rodent/animal civilzation. Now even with some harder fights via added arena battles
24,1.0,Small Saga,core,True,7.616666666666666,en,gay squirrels are very cool
24,0.6550036723784143,Baldur's Gate 3,benchmark,True,34.083333333333336,en,Grinded out levels just to lose honor mode to rats. 10/10 wouid ♥♥♥♥ the bear again
24,0.5438713997852953,To the Moon,positioning,True,4.366666666666666,en,"Pickled Olives, Platypuses, Aliens and Mind controlling slugs"
24,0.36874832415794745,Ikenfell,core,True,21.65,en,ate too many queerberries...... I need more
24,0.38102642797759745,Small Saga,core,False,3.65,en,"As a long time fan of RPGs this game started out great. It had a unique setting and theme unlike any other RPG I've ever played, the story was interesting, the writing was decent, engaging and enjoyable along with the game play. I really wanted to see what would happen on the hero's honorable journey to avenge his brother from the perspective of small actual rodents and how they view our world from their small holes and burrows with their medieval culture in our modern world that all can enjoy. Then right when it gets really good suddenly the story takes a hard turn and becomes full on political, and the writing becomes that of a tumblr fan fic that gets really preachy. One second the theme is medieval and the modern world is unfathomable to these tiny animals, then next thing you know the dialog become that of out dated internet slang and it becomes about fighting the 'nazis right wingers"" dressed with red arm bands and US Marine dress uniforms that wanna oppress those who are different. I could of forgave all of this if it didn't go full furry out of nowhere. When I interacted with the book shelf and had my eyes assaulted with a deviant art type suggestive photo of a female mouse i just couldn't go on anymore. It was cute, fun and different but it feels like someone else wrote the whole second half of the game. if you're looking for a unique RPG that doesn't get political go play Fear and Hunger not this."
25,1.0,Meg's Monster,core,False,5.95,en,"I just don't see what the hype is about. The actual gameplay is ~ 10-20 minutes. The rest is just a linear, pretty mediocre story. It becomes so incredibly tedious by the end of it, that I just started clicking without reading any of it, just to get it over with. There are many better RPG like indie stories out there that are much more worthwhile than this."
25,1.0,Meg's Monster,core,True,6.4,en,"This game is simply amazing, I've 100%'d it in a single afternoon in 6 hours and a half, the story is amazing, the characters are amazing, the pixel art is so good, the story is also so well paced, combat is easy but still really fun. This really feels like a ""Odencat"" game, they do amazing games, if you liked any other games from them and you liked them, then you should really give this one a try. If you want to play this as your first and you end up liking it, I recommend you to check the rest of the games! I just love the Odencat world they are making, I loved all the ""afterlife"" story that it is told in bear's restaurant and fishing paradiso, and I've love the story that it is told in snowman story. This game tells something different from the same world. I can't wait for future games with more stories about this world they have been cooking up! And I can know for sure that I'll love future games as much as the ones that I've already played. I love Odencat company and their creations as a whole!"
25,1.0,In Stars And Time,core,True,24.083333333333332,en,"The story, dialogues, lore, and art are phenomenal. What holds this game back is a bare bones combat system and some mind-boggling design decisions. Many a time the game needs you to interact with a specific object or talk to a specific person in order to progress, sometimes offering vague hints, resulting in endless looping through the game until you find the thing. Doesn't matter if you've interacted with it in the past. While it ties into the themes of the story, it doesn't make it any less tedious."
25,1.0,In Stars And Time,core,True,30.35,en,"The dialogue in this game is so well-written that it almost overshadows its incredible worldbuilding and characters. Not only that, it uses the medium of video games excellently in order to tell its story, more than any game I have played before. I cannot recommend it enough!"
25,1.0,Small Saga,core,True,7.666666666666667,en,"Amazing. It's such an incredibly well made experience - because it's so tight and focused, as it's promising. There's no artificial game stretching, no grinding. It's a pretty focused game - but because of that controlled nature, it shines. The writing is great, story events are flowing, rewards and progression are tied to the story (and not random grind). There is place for things going non-linear, with a little bit of tasks and side quests, but it's all nicely tied together. The world is just well designed, fantasy adjusted to reality of rodents - giving the same vibe as Kingdoms of The Dump, playing with a different perspective on the world and doing it in many creative ways. It's a joy to play, even if this is not a very challenging experience difficulty wise - but it's just your own fable story that you can't put down."
25,1.0,Small Saga,core,True,18.166666666666668,en,"The writing just has absolutely no business being this good. Most AAA games aren’t written half as well or with nearly as many fully realized characters. Not a challenging game, played it and loved it in one day. Definitely worth purchasing!"
25,1.0,Ikenfell,core,True,26.0,en,This game is one of the more intriguing games I have played in a long time. A well-written story with good characters. This game also has neat accessability options. Highly recommend it. Update: I want more.
25,1.0,Ikenfell,core,True,34.11666666666667,en,"A cute humble indie RPG, the gameplay gets repetitive after a while but I'd say if the story intrigues you, then why not, you know?"
25,1.0,OneShot,positioning,True,9.85,en,"The story, and the gameplay too, is just so good, I usually dont enjoy reading text, but in Oneshot, the story just... you stop thinking about how its a game, and you start thinking about the characters themself, you change how you play the game, just so you dont upset the characters, now knowing not quite as much, that they aern't real."
25,1.0,OneShot,positioning,True,8.583333333333334,en,"very good story game, it makes you remember (or realize) that a game doesn't have to be long or expensive to have an impact on you. Good story and character design i loved playing it."
25,1.0,To the Moon,positioning,True,7.483333333333333,en,"The base game is a short (~4h) story more than anything else. It's nice, intriguing and worth the time I'd say. The two SigCorp minisodes, even though they're much shorter than the game, really got me more invested in the characters and interested in checking out the other titles."
25,1.0,To the Moon,positioning,True,4.433333333333334,en,"I mean its alright, nothing extraordinary. Just a game with rich story, gameplay is ♥♥♥♥, controls are ♥♥♥♥, but we play these type of games just for story, aren't we? It's not too long, story is good enough, in general not bad"
25,1.0,In Stars And Time,core,False,13.216666666666667,en,"I really wanted to like this one but found the writing overly self-conscious, and the gameplay eventually started to drag near the end. If one or the other was more compelling, I would have enjoyed it. It's very polished and there are a lot of neat ideas!! And I can imagine younger folks finding more in the character dynamics. But just not for me at this point in my life."
25,1.0,To the Moon,positioning,False,0.7666666666666667,en,"It's not worth the hype. I have played 45 minutes so far in one sitting and there isn't really anything making me want to continue, gameplay or story-wise. The dialogues in this game physically hurt me.. and I played throughout the whole House in Fata Morgana and loved it so that's saying something. I get from where the positive reviews are coming from (and there is likely more to this game that I haven't discovered yet), but I just did not enjoy the experience. The overly in-your-face simplicity and storytelling just don't make for an enjoyable experience, along with a linear design that tries hard to feel like exploration but in the end leaves you feeling trapped gameplay wise in a non-engaging loop. With all that, I am glad that so many people found it beautiful and it brought wamth to them. And glad that I tried it to see for myself."
26,1.0,In Stars And Time,core,True,24.8,en,"I love queer people I really liked the art direction and main story of the game, along with the visual of what happens when someone is forced to repeat seeing the same script of people over and over and over again My biggest gripe with the game is ironically the repetition of everything but it makes sense - Siffrin is getting so frustrated looping the same rooms over and over again, so of course you are too. Quite literally as immersive as it can get. Lovely art style, characters, interesting literal rock-paper-scissors combat, had a great time!"
26,1.0,In Stars And Time,core,True,40.68333333333333,en,What if Evangelion were a JRPG and openly queer instead of closeted
26,1.0,Ikenfell,core,True,4.566666666666666,en,This game is queer as hell and I'm loving every part of it! I haven't gotten too far yet but so far the characters have all been great! The combat system feels very smooth and keeps you engaged. A solid RPG with some very good LGBT representation. Highly recommend!
26,1.0,Ikenfell,core,True,20.55,en,Honestly a really solid game. Way better then I thought it would be. Theres some nick picks here and there like some of the bosses being slogs near the end of the game or the sub-par writing when it comes to everyone not being straight. Writing is good for the story and characters mostly. However the LGBTQ stuff isnt written very well into the story and took me a little out of it whenever it comes up. Music and sound is top notch. Visuals and sprite work also quite good. For the price point its a smart pick-up and if you're super desperate for LGBTQ representation you'll love it even more.
26,1.0,Small Saga,core,False,7.1,en,"Would be an amazing game if there was a good story without needless overtones of homosexual persecution. There was no need for any of that, really took me out of the game and it wasn't even well done just forced in there. This side of the game was hidden during the demo which was amazing and really had me excited for this but its a stinker."
26,1.0,Small Saga,core,True,7.733333333333333,en,"I wonder what this game is? *plays the whole playthrough from start to finish* Oh, I'm gay now."
26,1.0,ELDEN RING,benchmark,True,139.9,en,i wuv dis gaym so much is so gud and i wuv it
26,0.9326705034183903,ELDEN RING,benchmark,True,338.05,en,I like this gfame and I am hgomo-sexual !
26,0.8430647530815802,Baldur's Gate 3,benchmark,True,72.96666666666667,en,"this game is just fantastic in all aspects, my main problem with it is that I can't choose my character's sexuality so that men wouldn't try to sleep with me."
26,0.7792811963353976,Baldur's Gate 3,benchmark,True,25.9,en,"who doesn't love being a bisexual adventurer? so easy to get lost in the depth of this game, even from the beginning, not in a bad way either"
26,0.40278484065776654,Long Gone Days,core,False,2.283333333333333,en,"No romance option in a game I feel should have and especially when it focuses so much on the interactions with the group. Played it way back in beta, so the numbers of hours I have right now is not indicative, idk why they don't record the hours I have back then too, but whatever. The game's biggest strength is its storytelling and dialogues between people, at least it should have. I feel like most dialogues are so unnatural, and tone deaf towards certain situations. Relationships I feel should've developed, not necessarily romantic, never developed... be it between the casts or outside npcs. For a game centred around war, I wanted to see more bloodshed, especially ones focused around the main casts. There's way too many situations where we spare people and are not cold enough. It's like they're not aware of the situation they're all in sometimes, or their initial resolve to rid the world off a hidden evil is just forgotten..."
26,0.37551420925681195,To the Moon,positioning,False,2.216666666666667,en,this game has like the worst depiction of autism i've seen and i'm tired of stories about women being told through the man's perspective. maybe if this came out in the 90s i'd f orgive it for being implicitly sexist
26,1.0,Ikenfell,core,False,26.666666666666668,en,"I kinda like the game, but there's not a single straight person in it,"
26,0.9529953302174259,Ikenfell,core,False,2.9,en,The character Gilda straight up sexually harassed the mc the minute she met them. I think the writers thought that because she is a lesbian it's 'quirky' or 'funny'. It's not. It's disgusting. For a game that is all about progressivism one would think they wouldn't forget basic human dignity- don't treat people as sexual objects. It's not that complicated.
27,1.0,Meg's Monster,core,True,3.8833333333333333,en,"Thanks to my friend for gifting this for my birthday! Solid game with lots of little details, excellent music, and some really sweet story. Definitely worth playing."
27,1.0,Meg's Monster,core,True,8.7,en,"I LOVED this game. A beautiful little character-driven RPG full of twists and turns that you will NOT see coming. You'll see some of them, but it'll also surprise you; I promise! I fell in love with all of the characters and their constantly evolving relationships with one another. Highly, HIGHLY recommended. Oh, just fantastic character designs and spritework, and a beautiful soundtrack, to boot!"
27,1.0,In Stars And Time,core,True,40.4,en,This is game has become my favourite game of all time! It's just an impeccable game with a moving story and incredibly well written characters. I could not recommend this game enough!
27,1.0,In Stars And Time,core,True,5.75,en,"Love the characters, Love the gameplay, and love the story highly recommend this game."
27,1.0,Small Saga,core,True,25.166666666666668,en,"Genuinely a really good game! I had a lot of fun with the art style, characters, and story. I can tell someone put a lot of time and effort into this game and it is easy to see where inspiration came from for this game :) 10/10 from me!"
27,1.0,Small Saga,core,True,20.066666666666666,en,"This is legit one of my favorite games of all time. It's very lovingly made, it is easy to see in the details. Also banger soundtrack!"
27,1.0,Ikenfell,core,True,24.166666666666668,en,The best game about a magic academy I've ever played. And the soundtrack is pop rocks and liquid fire.
27,1.0,Ikenfell,core,True,16.883333333333333,en,"Just a fantastic beautiful little game. The story is on point, and the music SLAPS HARD AF. If you do not own this game GET IT. YOU WILL THANK YOURSELF."
27,1.0,OneShot,positioning,True,6.6,en,"Good soundtrack, characters, and game overall"
27,1.0,OneShot,positioning,True,5.283333333333333,en,"Great atmosphere and soundtrack, gameplay is interesting and the story is really interesting so far"
27,1.0,To the Moon,positioning,True,0.9,en,great game with an amazing story & soundtrack
27,1.0,To the Moon,positioning,True,4.916666666666667,en,"I've played this game almost ten years ago, and just for the sake of reminiscing I wanted to play it once more. Loved the story, the characters, even more so the music that has still stuck with me since the first time I played"
28,1.0,Meg's Monster,core,True,5.166666666666667,en,Good game. Not much gameplay but nice story.
28,1.0,Meg's Monster,core,True,6.466666666666667,en,Simply a beautiful game with a lovely story.
28,1.0,In Stars And Time,core,True,20.283333333333335,en,An incredible story attached to an amazing RPG.
28,1.0,In Stars And Time,core,True,22.1,en,"Interesting plot, and gameplay that supports the story."
28,1.0,Small Saga,core,True,12.166666666666666,en,one of myfav games of all time great story
28,1.0,To the Moon,positioning,True,7.4,en,one of the best story games out there.
28,1.0,Small Saga,core,True,11.533333333333333,en,Very good game. Great story and characters.
28,1.0,Ikenfell,core,True,32.016666666666666,en,Wonderful game! Loved the story and the character. <3
28,1.0,Ikenfell,core,True,27.55,en,Lovely game with lovely representation and a great story.
28,1.0,Long Gone Days,core,True,3.566666666666667,en,Interesting story. Interesting gameplay. Amazing artwork.
28,1.0,Long Gone Days,core,True,9.516666666666667,en,"Fun game, great story reall. Cant wait for more like this"
28,1.0,OneShot,positioning,True,2.2,en,The best story game to have ever existed.
28,1.0,To the Moon,positioning,False,6.166666666666667,en,played this forever ago. The game is nothing but story and it was so unmemorable i can't remember a thing. I think that says a lot about a story based game
29,1.0,Meg's Monster,core,True,4.016666666666667,en,Great short little rpg that really hits you in the feels. I think this is one I will find myself thinking about frequently.
29,1.0,In Stars And Time,core,True,35.0,en,"Genuinely the best RPG i've EVER played, I highly recommend it to those who are a fan of this genre!!"
29,1.0,In Stars And Time,core,True,18.1,en,ARO REP? IN AN RPGMAKER GAME? NOW THATS THE COOLEST THING I'VE EVER SEEN!!!!!!!!!!!!!!!!!!!!
29,1.0,Small Saga,core,True,4.016666666666667,en,"wonderfully written,old school isometric rpg. characters and storytelling is top notch needed something a little different and this hits the mark really well."
29,1.0,Small Saga,core,True,5.5,en,Quick Final Fantasy like RPG that is well worth your time! Especially on Steam Deck!
29,1.0,To the Moon,positioning,True,1.0166666666666666,en,One of the greatest game I've played. A rare quality RPG game.
29,1.0,Baldur's Gate 3,benchmark,True,224.23333333333332,en,one of the best RPG games
29,1.0,Ikenfell,core,True,43.03333333333333,en,Amazing game with old school RPG feel.
29,1.0,Ikenfell,core,True,15.4,en,"An RPG taking homage of the games like Final Fantasy, Chrono Trigger and many others. The Story is top notch and the gameplay is entertaining throughout"
29,1.0,Baldur's Gate 3,benchmark,True,93.18333333333334,en,"One of the best, maybe the best RPG game of all times"
29,1.0,ELDEN RING,benchmark,True,102.43333333333334,en,The best RPG ever played
29,1.0,ELDEN RING,benchmark,True,45.78333333333333,en,Possibly the best survival/rpg game i've ever played and it's the number 1 rpg game by a mile
30,1.0,Meg's Monster,core,True,9.366666666666667,en,"Pretty cool game. Adorable characters, heartwarming story. The gameplay is entirely narrative-driven. Combat is not very challenging, but keeps itself fresh and entertaining. Very much recommended."
30,1.0,Meg's Monster,core,True,5.383333333333334,en,"Friend got this for me as a joke due to me getting them a game with their name in it, ended up absolutely enjoying the experience. The game is rather simple, combat is not excessively complicated. But that is not where this game shines. The game shines more in the layering of their storytelling with battle mechanics. The game is tagged as linear, and yes... it is VERY linear in terms of progression on what you are doing. If you're interested in the story, it is worth the pick up."
30,1.0,In Stars And Time,core,True,18.1,en,really great game. Captures a lot of really difficult-to-capture ideas and handles them all beautifully. And the combat is engaging althroughout and never gets fully stale.
30,1.0,Small Saga,core,True,7.966666666666667,en,"Great game. the combat was fine, but the story and visuals are great"
30,1.0,Small Saga,core,True,7.216666666666667,en,"Great story, great world building, excellent visual style, overall very enjoyable game. Battle system is a little simple, but still fun, so not a big drawback. Absolutely worth buying and playing."
30,1.0,Ikenfell,core,True,4.116666666666666,en,"Still progressing through the game, but seems quite good so far. Combat timing mechanics are varied and interesting, story is well-written."
30,1.0,Ikenfell,core,True,27.95,en,"Genuinely such a fun game, the combat is fun and expands as you play, the story is happy and makes you feel content. I loved it and hope that those who made it are living great lives bc waow. :3"
30,1.0,Long Gone Days,core,True,7.2,en,This game is quite good although it may be more of an interactive VN and this may be just me but every battle is easy the closet thing i got to loosing was when i battle the Liutenant other than that great game will play again even tho ik what will hapend.
30,1.0,ELDEN RING,benchmark,True,3.033333333333333,en,"Good graphics, great combat, the controls can feel rather clunky at times (even more so on mouse and keyboard) but overall it's quite the fun challenge."
30,1.0,OneShot,positioning,True,10.216666666666667,en,"This game is a lot more immersive than you think upon first playthrough, no combat but it's not really necessary. The puzzles are easy enough; the story line is what makes this such a masterpiece. Definitely recommend."
